bill_type,bill_year,bill_congress,rouge_l,rouge_1,rouge_2,rouge_3,bleu_score
sres,112,244,0.764900662,0.80794702,0.76744186,0.726666667,0.538410176
sres,112,245,0.477001704,0.766609881,0.635897436,0.531732419,0.604600396
sres,112,246,0.425531915,0.519148936,0.358974359,0.266094421,0.545710816
sres,112,247,0.52613828,0.866779089,0.595600677,0.424448217,0.559858521
sres,112,248,0.403508772,0.578947368,0.370044053,0.172566372,0.636743612
sres,112,249,0.576470588,0.729411765,0.609467456,0.523809524,0.673985729
sres,112,24,0.37741686,0.399845321,0.387770898,0.361735089,0.360860701
sres,112,250,0.456896552,0.849137931,0.541125541,0.3,0.598379008
sres,112,251,0.348623853,0.36353211,0.351320321,0.327586207,0.387109455
sres,112,252,0.344303797,0.437130802,0.371935757,0.259102456,0.428327064
sres,112,253,0.41980198,0.8,0.624254473,0.499001996,0.584361878
sres,112,254,0.440433213,0.776173285,0.550724638,0.363636364,0.5889728
sres,112,255,0.205761317,0.205761317,0.198347107,0.186721992,0.840896415
sres,112,256,0.408521303,0.751879699,0.600502513,0.430730479,0.583291339
sres,112,257,0.450567261,0.826580227,0.539837398,0.306688418,0.543878653
sres,112,258,0.495726496,0.73015873,0.64871481,0.539877301,0.483348268
sres,112,259,0.453507341,0.871125612,0.657937807,0.479474548,0.576865304
sres,112,25,0.661971831,0.661971831,0.657243816,0.645390071,0.630364741
sres,112,260,0.582608696,0.717391304,0.611353712,0.478070175,0.640792452
sres,112,261,0.31552795,0.4,0.356164384,0.257178527,0.589410016
sres,112,262,0.438172043,0.634408602,0.557951482,0.443243243,0.621686397
sres,112,263,0.503477051,0.840055633,0.574616457,0.366433566,0.516265455
sres,112,264,0.396369138,0.677760968,0.540212443,0.331811263,0.592696734
sres,112,265,0.585074627,0.740298507,0.612612613,0.531722054,0.673985729
sres,112,266,0.485958486,0.905982906,0.64626683,0.461349693,0.507529622
sres,112,267,0.44856661,0.694772344,0.538071066,0.410865874,0.586620491
sres,112,268,0.41890166,0.753512133,0.553137004,0.32605905,0.549547092
sres,112,269,0.476190476,0.484848485,0.473913043,0.467248908,0.747674391
sres,112,26,0.268628382,0.331276697,0.318289786,0.260580124,0.386042415
sres,112,270,0.262118492,0.262118492,0.252252252,0.242314647,0.764987409
sres,112,271,0.411861614,0.820428336,0.581818182,0.441127695,0.576850182
sres,112,272,0.248927039,0.386266094,0.242424242,0.139737991,0.795270729
sres,112,273,0.584158416,0.698019802,0.527363184,0.435,0.67212644
sres,112,274,0.379807692,0.600961538,0.371980676,0.194174757,0.64486536
sres,112,275,0.491139241,0.855696203,0.685279188,0.529262087,0.530837057
sres,112,276,0.65,0.815909091,0.703872437,0.550228311,0.509638343
sres,112,277,0.389863548,0.545808967,0.512720157,0.440078585,0.68354693
sres,112,278,0.485819975,0.85080148,0.657601978,0.465923172,0.559259887
sres,112,279,0.384439359,0.393592677,0.390804598,0.374133949,0.781021307
sres,112,27,0.338983051,0.348668281,0.335766423,0.322738386,0.775193661
sres,112,280,0.565445026,0.811518325,0.703412073,0.610526316,0.600645636
sres,112,281,0.47267356,0.768094535,0.583703704,0.433878158,0.589641202
sres,112,282,0.670912951,0.828025478,0.609808102,0.535331906,0.582823395
sres,112,283,0.551155116,0.844884488,0.605960265,0.431893688,0.564791672
sres,112,284,0.31147541,0.453551913,0.381386861,0.250457038,0.430285696
sres,112,285,0.395631068,0.684466019,0.523114355,0.307317073,0.57931074
sres,112,286,0.306643952,0.483816014,0.307692308,0.123499142,0.646784364
sres,112,287,0.65,0.88,0.664160401,0.547738693,0.519225814
sres,112,288,0.461538462,0.687782805,0.472727273,0.301369863,0.533931262
sres,112,289,0.531400966,0.876811594,0.670702179,0.463592233,0.509307629
sres,112,28,0.334635879,0.396447602,0.376821898,0.349341871,0.365188955
sres,112,290,0.482288828,0.708446866,0.579234973,0.378082192,0.494570314
sres,112,291,0.24950495,0.304950495,0.282306163,0.20758483,0.709333917
sres,112,292,0.434903047,0.828254848,0.661111111,0.451253482,0.578270352
sres,112,293,0.701388889,0.704861111,0.700348432,0.692307692,0.648138893
sres,112,294,0.447140381,0.821490468,0.591304348,0.387434555,0.540944326
sres,112,295,0.521276596,0.833333333,0.59430605,0.421428571,0.589102471
sres,112,296,0.276923077,0.285714286,0.247240618,0.199556541,0.75698447
sres,112,297,0.507078507,0.743886744,0.663225806,0.566623545,0.56185759
sres,112,298,0.390909091,0.490909091,0.425531915,0.31402439,0.482782861
sres,112,299,0.889967638,0.893203883,0.876623377,0.86970684,0.537685477
sres,112,29,0.534375,0.7875,0.642633229,0.506289308,0.595735063
sres,112,2,0.492113565,0.492113565,0.482539683,0.47284345,0.744781979
sres,112,300,0.416953036,0.776632302,0.62456946,0.388952819,0.568992779
sres,112,301,0.464705882,0.667647059,0.640117994,0.603550296,0.625940856
sres,112,302,0.420382166,0.666666667,0.503198294,0.346895075,0.614788153
sres,112,303,0.447602131,0.760213144,0.538324421,0.322003578,0.592151532
sres,112,304,0.315044248,0.438938053,0.330373002,0.167557932,0.646083242
sres,112,305,0.547073791,0.694656489,0.625,0.549872123,0.585398904
sres,112,306,0.503964758,0.881057269,0.774933804,0.679045093,0.510430632
sres,112,307,0.445264453,0.863468635,0.729963009,0.585908529,0.526930149
sres,112,308,0.360071301,0.673796791,0.447227191,0.226211849,0.612457897
sres,112,309,0.422487223,0.674616695,0.505982906,0.271012007,0.583526017
sres,112,30,0.394957983,0.394957983,0.388185654,0.377118644,0.755804585
sres,112,310,0.415019763,0.707509881,0.492063492,0.247011952,0.609223887
sres,112,311,0.690777577,0.726943942,0.67876588,0.64845173,0.603902645
sres,112,312,0.609022556,0.642857143,0.633962264,0.625,0.536912498
sres,112,313,0.515267176,0.736641221,0.444444444,0.326923077,0.570854857
sres,112,314,0.337398374,0.430894309,0.359183673,0.262295082,0.661349775
sres,112,315,0.496277916,0.674937965,0.503740648,0.350877193,0.669939844
sres,112,316,0.405857741,0.746861925,0.639412998,0.478991597,0.509664274
sres,112,317,0.399608227,0.738491675,0.508341511,0.293018682,0.471655709
sres,112,318,0.606284658,0.776340111,0.627087199,0.551210428,0.626649997
sres,112,319,0.449197861,0.748663102,0.446236559,0.27027027,0.602844833
sres,112,31,0.451476793,0.717299578,0.572033898,0.459574468,0.629773681
sres,112,320,0.43902439,0.735459662,0.508474576,0.306238185,0.568356527
sres,112,321,0.517940718,0.72074883,0.579029734,0.395604396,0.589410016
sres,112,322,0.54465593,0.875549048,0.672540382,0.539027982,0.574707865
sres,112,323,0.408268734,0.527131783,0.457142857,0.391644909,0.723224339
sres,112,324,0.495906433,0.858479532,0.724501758,0.636897767,0.505703359
sres,112,325,0.387855044,0.438785504,0.42983317,0.397246804,0.464179387
sres,112,326,0.404833837,0.854984894,0.572727273,0.364741641,0.579197814
sres,112,327,0.432494279,0.725400458,0.561926606,0.335632184,0.48456614
sres,112,328,0.373134328,0.776119403,0.595808383,0.459459459,0.628016973
sres,112,329,0.495192308,0.596153846,0.458937198,0.368932039,0.663692848
sres,112,32,0.409638554,0.730923695,0.471774194,0.226720648,0.617080753
sres,112,330,0.741477273,0.744318182,0.740740741,0.734285714,0.603987672
sres,112,331,0.417508418,0.654882155,0.595278246,0.513513514,0.458786086
sres,112,332,0.39245283,0.841509434,0.568181818,0.372623574,0.582025552
sres,112,333,0.325513196,0.376832845,0.36123348,0.332352941,0.412615203
sres,112,334,0.554396423,0.843517139,0.630792227,0.464767616,0.577762221
sres,112,335,0.277526395,0.389140271,0.284417549,0.166919575,0.675079784
sres,112,336,0.756852343,0.916003537,0.821966342,0.761313221,0.481171818
sres,112,337,0.448275862,0.729885057,0.590778098,0.416184971,0.532638458
sres,112,338,0.663356504,0.699106256,0.698507463,0.67996012,0.552948658
sres,112,33,0.455368693,0.786545925,0.586251621,0.387516255,0.534018645
sres,112,340,0.739130435,0.856187291,0.815436242,0.784511785,0.587057035
sres,112,341,0.46852123,0.846266471,0.572687225,0.35640648,0.525203429
sres,112,342,0.714043993,0.883248731,0.719864177,0.60306644,0.559564246
sres,112,343,0.502252252,0.880630631,0.643340858,0.423076923,0.51259163
sres,112,344,0.406626506,0.653614458,0.580693816,0.403323263,0.455208205
sres,112,345,0.372031662,0.633245383,0.489417989,0.320954907,0.60178317
sres,112,347,0.572815534,0.689320388,0.565853659,0.43627451,0.678816218
sres,112,349,0.514685315,0.853146853,0.701262272,0.607594937,0.526640388
sres,112,34,0.37470726,0.402810304,0.376470588,0.354609929,0.770406176
sres,112,350,0.515013649,0.838944495,0.729261623,0.593607306,0.488535756
sres,112,351,0.425665102,0.754303599,0.712715856,0.658267717,0.632942974
sres,112,352,0.472184532,0.887381275,0.702040816,0.53478854,0.522531046
sres,112,353,0.594810379,0.662674651,0.573146293,0.527162978,0.675600077
sres,112,354,0.365614799,0.491838955,0.41221374,0.29726776,0.462757802
sres,112,355,0.51147541,0.744262295,0.555921053,0.396039604,0.56083167
sres,112,356,0.385043755,0.521877486,0.484462151,0.386272945,0.440924534
sres,112,357,0.433766234,0.65974026,0.546875,0.386422977,0.491518121
sres,112,358,0.343713956,0.399077278,0.395375723,0.382387022,0.444280889
sres,112,359,0.541463415,0.570731707,0.5,0.438423645,0.657590728
sres,112,35,0.608602151,0.748387097,0.655172414,0.568034557,0.473689631
sres,112,360,0.495884774,0.823045267,0.674226804,0.533057851,0.48858564
sres,112,361,0.447761194,0.512437811,0.46,0.396984925,0.734633972
sres,112,362,0.416826004,0.734225621,0.45681382,0.208092486,0.609599603
sres,112,363,0.406995231,0.406995231,0.405103668,0.4032,0.717905428
sres,112,364,0.616204691,0.886993603,0.782051282,0.680942184,0.532142892
sres,112,365,0.389261745,0.532438479,0.462921348,0.410835214,0.722656881
sres,112,366,0.365614799,0.491838955,0.41221374,0.29726776,0.462757802
sres,112,367,0.395721925,0.673796791,0.510752688,0.4,0.652994206
sres,112,368,0.3840399,0.566916043,0.472939217,0.326939116,0.443888357
sres,112,369,0.248995984,0.248995984,0.245967742,0.24291498,0.819769178
sres,112,36,0.541436464,0.786740331,0.668881506,0.570477248,0.47308998
sres,112,370,0.333878887,0.456082924,0.432550519,0.340076545,0.402125229
sres,112,371,0.37470726,0.402810304,0.376470588,0.354609929,0.770406176
sres,112,372,0.473059361,0.712328767,0.554437328,0.399633364,0.486383077
sres,112,373,0.307692308,0.316483516,0.309050773,0.288248337,0.78254229
sres,112,374,0.608247423,0.663230241,0.627586207,0.557093426,0.540731486
sres,112,375,0.5077951,0.699331849,0.55033557,0.453932584,0.624847505
sres,112,376,0.41991342,0.722943723,0.635574837,0.510869565,0.545419159
sres,112,377,0.444444444,0.829931973,0.677272727,0.5261959,0.526907244
sres,112,378,0.252791878,0.301522843,0.289634146,0.245167854,0.353129719
sres,112,379,0.343818581,0.399414777,0.386813187,0.356566398,0.423311812
sres,112,37,0.622174381,0.895586652,0.785329018,0.685405405,0.532142892
sres,112,380,0.370946822,0.577172503,0.507792208,0.392717815,0.430024912
sres,112,381,0.738351254,0.781362007,0.732934132,0.696278511,0.601725828
sres,112,382,0.45705968,0.800582242,0.586861314,0.366032211,0.58730045
sres,112,383,0.45320197,0.752052545,0.543657331,0.357024793,0.549100487
sres,112,384,0.574829932,0.823129252,0.740614334,0.705479452,0.594005665
sres,112,385,0.372753075,0.586565752,0.466350711,0.24691358,0.45317776
sres,112,386,0.438256659,0.738498789,0.565533981,0.345498783,0.501013176
sres,112,387,0.555403557,0.897400821,0.743484225,0.607977992,0.529030389
sres,112,388,0.485074627,0.502985075,0.499252616,0.491017964,0.444837424
sres,112,389,0.376963351,0.621291449,0.385288967,0.16168717,0.610788018
sres,112,38,0.518811881,0.645544554,0.540755467,0.419161677,0.628534926
sres,112,390,0.411016949,0.860169492,0.612765957,0.444444444,0.632274959
sres,112,391,0.329718004,0.462039046,0.369565217,0.215686275,0.458412177
sres,112,392,0.48459617,0.567860117,0.550458716,0.484544695,0.42852374
sres,112,393,0.214511041,0.233438486,0.152380952,0.083067093,0.799297545
sres,112,394,0.65819568,0.876747141,0.69044586,0.541507024,0.520918642
sres,112,395,0.323144105,0.477438137,0.435036496,0.336749634,0.50640396
sres,112,396,0.4082519,0.486427796,0.422198041,0.329334787,0.452779991
sres,112,397,0.455309396,0.797555386,0.662586075,0.455172414,0.476331983
sres,112,398,0.395209581,0.594810379,0.432865731,0.265593561,0.514315106
sres,112,399,0.431372549,0.797385621,0.570626754,0.343017807,0.499368553
sres,112,39,0.390625,0.4609375,0.376470588,0.303149606,0.710084139
sres,112,3,0.648148148,0.666666667,0.607476636,0.556603774,0.740926205
sres,112,400,0.482573727,0.482573727,0.474393531,0.471544715,0.725979529
sres,112,401,0.582125604,0.620772947,0.598062954,0.558252427,0.596877418
sres,112,403,0.458874459,0.87012987,0.676789588,0.515217391,0.526342935
sres,112,404,0.418604651,0.780905753,0.557055215,0.346863469,0.509733186
sres,112,405,0.738351254,0.781362007,0.732934132,0.696278511,0.605194132
sres,112,406,0.466086957,0.688695652,0.537521815,0.332749562,0.596767099
sres,112,407,0.4,0.771014493,0.578488372,0.341107872,0.519878519
sres,112,408,0.465116279,0.787375415,0.543333333,0.324414716,0.556854412
sres,112,409,0.521582734,0.798561151,0.566787004,0.351449275,0.589749245
sres,112,40,0.423076923,0.673076923,0.435261708,0.251381215,0.59237236
sres,112,410,0.405970149,0.734328358,0.464071856,0.255255255,0.564367813
sres,112,411,0.419068736,0.702882483,0.617777778,0.547884187,0.595970995
sres,112,412,0.494988435,0.909791827,0.792277992,0.662026295,0.494015675
sres,112,413,0.347768155,0.427714857,0.413609073,0.363393454,0.388929101
sres,112,414,0.286324786,0.346153846,0.300429185,0.237068966,0.725541796
sres,112,415,0.275,0.283333333,0.242677824,0.193277311,0.733503638
sres,112,416,0.434561626,0.749682338,0.591082803,0.41890166,0.516973154
sres,112,417,0.426470588,0.844117647,0.657817109,0.482248521,0.580603075
sres,112,418,0.47151277,0.878192534,0.665354331,0.41617357,0.530821377
sres,112,419,0.473053892,0.74251497,0.57957958,0.394578313,0.509656402
sres,112,41,0.530841121,0.530841121,0.529080675,0.516007533,0.65414082
sres,112,420,0.563559322,0.745762712,0.625531915,0.534188034,0.56282715
sres,112,421,0.424164524,0.557840617,0.481958763,0.395348837,0.474790049
sres,112,422,0.541387025,0.689038031,0.543820225,0.460496614,0.677101182
sres,112,423,0.420454545,0.420454545,0.418803419,0.417142857,0.702279832
sres,112,424,0.332239002,0.43335522,0.402366864,0.334430546,0.398887775
sres,112,425,0.450171821,0.728522337,0.568965517,0.408304498,0.596541455
sres,112,426,0.577854671,0.712802768,0.642361111,0.574912892,0.643334724
sres,112,429,0.394041977,0.631008802,0.566779661,0.418194162,0.40824829
sres,112,42,0.253521127,0.467605634,0.198300283,0.062678063,0.685683853
sres,112,430,0.614349776,0.878923767,0.702702703,0.561085973,0.626649997
sres,112,431,0.520900322,0.848874598,0.577419355,0.414239482,0.578774078
sres,112,432,0.272222222,0.338888889,0.206703911,0.08988764,0.707106781
sres,112,433,0.248704663,0.284974093,0.192708333,0.09947644,0.759835686
sres,112,434,0.420135528,0.836398838,0.694471387,0.546161322,0.51386807
sres,112,435,0.251018141,0.273972603,0.266765469,0.235817575,0.354986184
sres,112,436,0.299168975,0.393351801,0.250696379,0.140056022,0.692432886
sres,112,437,0.447817837,0.474383302,0.453333333,0.428298279,0.727427153
sres,112,438,0.361904762,0.547619048,0.358851675,0.149038462,0.652350544
sres,112,439,0.625777778,0.739555556,0.64826358,0.551293488,0.487942944
sres,112,43,0.239845261,0.340425532,0.166990291,0.054580897,0.677370997
sres,112,440,0.409090909,0.757575758,0.578680203,0.454081633,0.578590556
sres,112,441,0.292906178,0.361556064,0.32183908,0.263279446,0.728950569
sres,112,442,0.385150812,0.621809745,0.484848485,0.360655738,0.70056485
sres,112,443,0.536806342,0.740656852,0.599318956,0.420932878,0.494306472
sres,112,444,0.358916479,0.483069977,0.395927602,0.25170068,0.452475837
sres,112,445,0.328530259,0.368876081,0.260869565,0.209912536,0.735936519
sres,112,446,0.390507012,0.614886731,0.564324324,0.491874323,0.572444555
sres,112,447,0.837209302,0.933810376,0.825852783,0.774774775,0.579372543
sres,112,448,0.697416974,0.904059041,0.833333333,0.776951673,0.595151327
sres,112,44,0.277005827,0.339757956,0.324809332,0.235294118,0.35388754
sres,112,450,0.353982301,0.660766962,0.37388724,0.16119403,0.638943104
sres,112,451,0.575139147,0.612244898,0.592178771,0.568224299,0.689633863
sres,112,452,0.368253968,0.380952381,0.364217252,0.340836013,0.803428419
sres,112,453,0.815686275,0.820915033,0.820445609,0.812089356,0.551273463
sres,112,454,0.439370079,0.664566929,0.596214511,0.480252765,0.467555999
sres,112,455,0.708782743,0.918335901,0.766615147,0.688372093,0.554290672
sres,112,456,0.527272727,0.566666667,0.525835866,0.463414634,0.643041731
sres,112,457,0.477876106,0.839443742,0.626108999,0.396442186,0.538449187
sres,112,458,0.411330049,0.694581281,0.535802469,0.267326733,0.569131384
sres,112,459,0.61952862,0.855218855,0.631756757,0.494915254,0.590652485
sres,112,45,0.612318841,0.619565217,0.610909091,0.605839416,0.658975052
sres,112,460,0.443548387,0.762096774,0.526315789,0.394308943,0.598653305
sres,112,461,0.428298279,0.715105163,0.537428023,0.408477842,0.620998923
sres,112,462,0.560096154,0.709134615,0.660240964,0.599033816,0.561407975
sres,112,463,0.452173913,0.650434783,0.558464223,0.451838879,0.655131695
sres,112,464,0.482549317,0.852807284,0.596651446,0.366412214,0.551067915
sres,112,465,0.371134021,0.448453608,0.284974093,0.177083333,0.695542556
sres,112,466,0.271493213,0.336651584,0.30099728,0.245231608,0.432682968
